CpGmarker,chr:coord_hg19,Replication_timing_GSM923447,LaminB1_GSM1289416
cg12262564,chr1:156542103,84.00165557861328,2.03873023961293
cg12274479,chr1:22264515,83.52297872795428,1.4207724660297185
cg12274567,chr1:162382199,70.91572570800781,-0.019861282062920874
cg12277666,chr1:179560870,51.93389892578125,1.1139027618566149
cg12319004,chr1:226078237,81.62670135498047,1.9662978339855857
cg12336540,chr1:167598993,67.2105484008789,1.4013500297700128
cg12339802,chr1:38156545,66.63173917166313,1.6372246661174208
cg12356261,chr1:156647259,84.73599243164062,1.6829548437589361
cg12379145,chr1:14030611,23.611981608326595,-0.5290826946797239
cg12380764,chr1:206971195,73.96880340576172,0.17422315761475105
cg12402495,chr1:154192844,77.41702270507812,2.610941810331657
cg12421458,chr1:156722064,84.38463592529297,2.9329072531284552
cg12467090,chr1:204459139,77.66050720214844,-0.0556062386331315
cg12477012,chr1:46049214,75.56159210205078,-1.1505083592622647
cg12489819,chr1:155278858,81.90322875976562,2.7255314837024556
cg12497298,chr1:20834501,77.38664515773554,2.0576286694264834
cg12499211,chr1:156786643,83.51702722944226,0.5099489202614995
cg12529228,chr1:160336994,60.93558883666992,1.741750186126238
cg12530270,chr1:155005172,81.31175994873047,0.8320529207174363
cg12543649,chr1:155176868,83.39618682861328,2.2421626137846364
cg12585282,chr1:40042727,77.49092102050781,1.7356874786636391
cg12588301,chr1:152487335,24.238991991837423,0.7143978098177489
cg12592463,chr1:25574236,73.02105712890625,1.3086960120525408
cg12601757,chr1:76540465,32.12579867013375,1.1417299977853257
cg12604192,chr1:111062127,51.58379364013672,-0.2771162790262729
cg12613383,chr1:242688681,25.580156036148644,1.801629175467215
cg12626411,chr1:186265765,56.019813537597656,-0.6568782162906541
cg12629244,chr1:178994355,75.16645280262479,1.4615144664304383
cg12641660,chr1:117602129,47.44121551513672,1.9649407239044343
cg12647320,chr1:151433222,79.50834655761719,-0.4148321512439089
cg12671744,chr1:46859774,73.8033218383789,2.4018299144784208
cg12696750,chr1:38022466,66.02339284616218,0.5635047167426993
cg12701576,chr1:160254608,65.63943584185289,2.3150491774532598
cg12711814,chr1:8939529,83.92301347309217,-0.21151209478114052
cg12729048,chr1:151513198,77.2716064453125,3.2372921843372606
cg12732155,chr1:31230601,78.66541611821278,1.8644971141887252
cg12739034,chr1:71513626,28.810716467307987,1.5739051992406774
cg12792157,chr1:39339004,68.29447174072266,0.9322744749805489
cg12806381,chr1:27114177,80.99917602539062,1.9885728967279872
cg12820481,chr1:211848760,71.02861022949219,1.5206358497891979
cg12832565,chr1:145715672,83.99226054051273,1.2105291519567407
cg12858514,chr1:17575607,72.9201118298005,1.1755385583534048
cg12864581,chr1:31660916,73.10238647460938,0.3871096186058347
cg12869058,chr1:94587872,78.78379821777344,-0.5949313364998069
cg12880200,chr1:36863738,83.9678726196289,1.1504564495471021
cg12884406,chr1:103573989,30.249570846557617,1.2657811874218792
cg12955127,chr1:111990884,74.77442169189453,-1.059857237399075
cg12958813,chr1:198509669,68.50274211093969,-0.3433810145939027
cg12962021,chr1:226497619,68.02155943226042,-0.4911055744294856
cg12970084,chr1:201977080,85.11868286132812,0.7063728199910457
cg12986021,chr1:68516627,74.751025535222,1.0703187890031776
cg12994003,chr1:225616475,76.48038602529321,0.8725938769784622
cg12995941,chr1:156829377,82.52381109299505,1.1153256092924315
cg12999103,chr1:17337842,78.16470336914062,1.554496483478498
cg13019092,chr1:145727720,83.45864868164062,1.1473398105586206
cg13044223,chr1:45240849,83.03321838378906,1.1725226658342467
cg13066963,chr1:6485317,81.18551017399739,0.5044160393683677
cg13149996,chr1:21437982,81.3452377319336,-0.8391726407356166
cg13164309,chr1:20898017,81.082275390625,2.3866223493210916
cg13170032,chr1:221052143,46.62662124633789,2.9178743314382714
cg13191808,chr1:55505327,69.14630421854909,1.669219932718301
cg13199589,chr1:42845990,46.87626647949219,2.207985423674211
cg13216303,chr1:153643044,83.97958374023438,2.0602722676184677
cg13221588,chr1:117603102,47.51171112060547,2.3914694268096905
cg13228642,chr1:181057360,83.09551571967299,1.4022987961243623
cg13233799,chr1:43996745,82.52442169189453,1.1801354831051767
cg13262752,chr1:54355695,79.6668941659523,0.2362213297664969
cg13263483,chr1:35247084,39.40077590942383,3.957926482337548
cg13282594,chr1:156211609,84.54256163333122,1.3810039553744367
cg13298382,chr1:161087635,72.08247306994964,3.7813278238479078
cg13311440,chr1:160681404,39.551159523371744,0.3426420986652374
cg13319175,chr1:19746564,79.22778676097232,0.9201540183510528
cg13342625,chr1:43638094,74.7268295288086,1.06792904868234
cg13372488,chr1:196577387,24.163696008430158,0.930046411020029
cg13397379,chr1:247696628,30.37516174887184,-0.3666548982487818
cg13446852,chr1:65886635,38.35195606069969,3.2118577301802502
cg13447818,chr1:152298884,35.93000411987305,-0.26906992079835546
cg13461509,chr1:53387576,77.2064823331381,1.5929650479660227
cg13461622,chr1:25291385,75.62166039902075,0.7350497277317479
cg13463167,chr1:197523608,48.98735042581534,0.49418512298268097
cg13482485,chr1:99127787,51.02455520629883,2.427585826637763
cg13488557,chr1:25574588,73.04996269777826,1.9505484973453455
cg13501117,chr1:3566577,53.503185586144504,2.868577546451794
cg13502356,chr1:40723396,74.1620251282195,2.32960128573987
cg13507429,chr1:18807550,33.4552862400426,1.7625968158995775
cg13547644,chr1:229569608,56.884124166055805,1.8481765970475128
cg13559495,chr1:95538467,79.98974167973621,0.08019260865089575
cg13587552,chr1:1216441,83.4120749951598,1.0764133941466623
cg13589108,chr1:177140680,18.72750860675612,0.7432835414367599
cg13614083,chr1:6085872,61.93019104003906,1.8282758792491645
cg13619408,chr1:109756118,84.99870300292969,-0.05060186242726948
cg13626881,chr1:203059178,65.43806457519531,0.8577911725797941
cg13631913,chr1:9600345,80.8163278441774,0.7454963017921303
cg13645078,chr1:201438647,85.54064815835169,1.2580345245430091
cg13650137,chr1:197115405,31.720117312119786,2.61635020743089
cg13666729,chr1:32930473,78.92027415896294,0.5961272153506051
cg13693652,chr1:86888629,45.407780740029196,1.2877962019303884
cg13697387,chr1:152670843,20.208473205566406,1.842951233951511
cg13704271,chr1:32666264,83.8920669555664,2.56533824406583
cg13730534,chr1:41157553,64.10031375266668,2.3347679457676502
cg13735974,chr1:41156980,64.06790161132812,-0.6982443368705153
cg13765621,chr1:158149228,51.888954162597656,-0.6983512399779159
cg13769204,chr1:230203611,47.82220786230225,2.970013044943437
cg13804316,chr1:28286884,80.11163330078125,0.1636391725926015
cg13836770,chr1:12226913,80.86316680908203,0.2803034856915474
cg13843613,chr1:177140126,18.681255340576172,1.6310442106549625
cg13853198,chr1:161185092,72.70646667480469,2.7209382633718495
cg13878641,chr1:110090951,79.74356079101562,2.282812817721283
cg13908518,chr1:104096517,17.375277925905145,-0.5272523347541728
cg13912204,chr1:169455529,32.760847077405366,-0.8562576245066126
cg13945069,chr1:200638500,77.75418933668637,-0.4070533551416484
cg13958304,chr1:114354463,72.4579682195573,1.9374516723438233
cg13968061,chr1:159557257,34.84318542480469,0.5689775929493027
cg13980834,chr1:24727850,73.9577407836914,-0.7047805169442438
cg13984181,chr1:92495720,69.68727111816406,1.1957202969630358
cg13986130,chr1:186649330,43.60529707911009,1.5978736972028122
cg13997435,chr1:153538406,84.26257269043577,1.6677116554990523
cg13998293,chr1:26394435,74.89799763972027,0.46234885871560505
cg14017991,chr1:26560780,68.91593170166016,-1.4675608443222958
cg14036856,chr1:43751563,78.41368814596808,1.5112252911782684
cg14047008,chr1:173887011,67.7271728515625,0.34659771443407994
cg14085328,chr1:200639502,77.74842920089303,1.9262093855091547
cg14106085,chr1:47902269,62.32771682739258,1.3741251257264644
cg14159672,chr1:205819179,80.7286148071289,1.365017057215837
cg14171523,chr1:156163644,84.9996333514663,-0.0021814821236379803
cg14175580,chr1:200709051,75.96684265136719,1.8829537670618341
cg14186992,chr1:6639570,81.18006278630207,-0.05332666072497139
cg14188111,chr1:153608034,84.34280395507812,1.8321431004805888
cg14195915,chr1:29507864,70.69306182861328,2.05653386782639
cg14198172,chr1:110950618,58.17967505704733,2.1973086787711464
cg14206730,chr1:67519677,55.81886881307474,2.2889278856122526
cg14211646,chr1:26758996,75.70587158203125,-1.2237847991644286
cg14213620,chr1:3773909,44.97780227661133,-0.4511780798885624
cg14249872,chr1:233749672,19.943754343617883,2.3509315372414195
cg14254380,chr1:85527879,72.25636291503906,-0.0760253827352668
cg14254419,chr1:110162217,79.84984588623047,-0.0630298340435067
cg14256814,chr1:166808417,19.548009415814406,1.5284910815713988
cg14261309,chr1:53164287,75.30825805664062,-0.49214028316064357
cg14265075,chr1:157016521,74.50650945268664,1.4035547186505584
cg14269514,chr1:151736130,69.8531723022461,0.19705784331622442
cg14271400,chr1:23036980,78.82731628417969,1.3795004554224255
cg14277848,chr1:156570825,84.4087142944336,1.0689071616537926
cg14287742,chr1:169335773,28.268909454345703,-0.6376680856387621
cg14303330,chr1:6259905,75.04798889160156,0.044501499598963136
cg14308291,chr1:36396265,78.27898406982422,1.4352248067819802
cg14313310,chr1:184006816,75.07987976074219,0.3359480184932199
cg14321743,chr1:20445662,51.67386092568871,0.6511183796961902
cg14322224,chr1:85931226,81.72433471679688,1.2228974647425885
cg14324200,chr1:861317,76.6316860132384,1.4407489301275547
cg14333454,chr1:27189298,83.36439514160156,1.2794874159605136
cg14356550,chr1:18808102,33.481693267822266,1.0122012414263388
cg14367344,chr1:146644336,32.61656814917662,2.8846852809415955
cg14378480,chr1:84864188,75.95866394042969,0.6441770790881414
cg14385738,chr1:114414340,73.67542837623348,-0.07514331963204167
cg14407437,chr1:31845923,76.18158721923828,1.7273245290184502
cg14407667,chr1:51985209,78.71642303466797,8.500090119820698
cg14448116,chr1:161170110,72.86563110351562,0.8356875621476761
cg14453641,chr1:100315326,54.03902531383638,0.9689738238113053
cg14460735,chr1:246728727,70.97467041015625,1.6829843716297102
cg14467840,chr1:153600972,84.38998413085938,1.5565882027899889
cg14472778,chr1:11867308,75.3959028286827,-0.9817977260507325
cg14474880,chr1:93544497,72.30097331667778,1.3692693934032238
cg14500718,chr1:156251456,83.97624353042565,-0.08848699505067893
cg14506552,chr1:11918954,77.10381317138672,1.899216338278965
cg14514226,chr1:205197651,81.68150417109082,2.193222850110729
cg14540297,chr1:87597473,50.0413788774067,2.062720915307326
cg14541950,chr1:228645704,63.10780715942383,0.539782310744527
cg14545899,chr1:118149019,67.30841064453125,3.3329964086450916
cg14550101,chr1:155247361,82.78745264067614,1.0942004174369409
cg14560895,chr1:202777719,72.95507049560547,1.9006720729528808
cg14566624,chr1:6321582,77.44341578685732,1.5218470869046314
cg14576824,chr1:213224402,57.5259101087613,2.9318358946206886
cg14605134,chr1:155036362,82.00116613678208,0.9004888391070612
cg14607642,chr1:225617030,76.5066146850586,-0.6164285494788768
cg14607813,chr1:225965727,84.28358459472656,1.8898762776809614
cg14645650,chr1:25228801,80.72210693359375,0.9967333566331743
cg14659404,chr1:177134019,18.383262634277344,2.447852112183943
cg14667273,chr1:1369934,84.12957763671875,0.5870061993073457
cg14676817,chr1:39457257,76.81285095214844,3.58112402706963
cg14696870,chr1:159258877,23.164182662963867,-0.6285743348169086
cg14701962,chr1:162348010,67.81280517578125,-0.9800818596663944
cg14717946,chr1:205090841,77.69202423095703,1.6784091439445312
cg14718680,chr1:10459268,77.4126968383789,0.10952244248588379
cg14721213,chr1:171154612,33.44919561447943,-0.8370874160971089
cg14732540,chr1:92414722,74.20700073242188,0.434343810420793
cg14766198,chr1:100818374,62.624478470952134,2.399663320116192
cg14772955,chr1:36024404,72.08639162972086,3.214997732369065
cg14773259,chr1:184021034,75.05490112304688,1.6112972547485487
cg14826683,chr1:153013830,39.3952751159668,-0.27738233959719877
cg14850026,chr1:62660191,32.62621307373047,1.4531949689466346
cg14860494,chr1:94374966,81.51393127441406,0.34626135001104486
cg14869028,chr1:32042161,81.70140075683594,1.2656100880288959
cg14886269,chr1:1141927,83.41234588623047,1.8204144275458694
cg14887509,chr1:27816781,83.28842163085938,-0.5710549236695172
cg14893161,chr1:205819251,80.7286148071289,0.9183171034159529
cg14915165,chr1:118471929,74.10218811035156,3.3525539363361427
cg14920846,chr1:201618209,83.72722625732422,6.111691322374704
cg14925024,chr1:228291705,62.22467803955078,1.8767878615886198
cg14931645,chr1:249133278,55.39247512817383,0.4310322615601854
cg14958889,chr1:6320471,77.40692835020603,1.2606603615830467
cg14964658,chr1:160255030,65.62968444824219,-0.029924093926283216
cg14971781,chr1:226374753,74.3039321899414,1.3367337312746408
cg14992253,chr1:32687567,84.0684792383056,1.6377797141033095
cg15006973,chr1:35258933,40.179683685302734,2.9816798791477
cg15016234,chr1:33647028,80.67546844482422,1.3992543540313203
cg15031780,chr1:10535585,75.53221687830595,2.147374027697205
cg15041659,chr1:22778527,65.75977371101665,1.5001883916838343
cg15043057,chr1:41444788,74.5284423828125,2.753414272661473
cg15050111,chr1:24645850,71.48324584960938,2.150041145551715
cg15056107,chr1:229644037,57.54945755004883,0.6639324563276258
cg15076218,chr1:46599002,78.92584228515625,0.1871346505147684
cg15128849,chr1:70820718,44.817447662353516,0.938411999784729
cg15146752,chr1:16482767,86.45084381103516,0.7460719997096121
cg15147516,chr1:226411868,72.54834747314453,1.179875761270523
cg15156836,chr1:26126415,77.8664964404784,1.1780365656484246
cg15160742,chr1:244817222,55.829925537109375,-0.11947344442458838
cg15166089,chr1:27710030,83.6511001586914,1.9073791186365132
cg15173196,chr1:202311278,74.37962341308594,-1.3312094471691838
cg15185794,chr1:17446087,76.5016098022461,1.545041412850537
cg15187606,chr1:47656853,60.07187271118164,2.754136408005914
cg15188491,chr1:146644106,32.61750793457031,2.1081009203901218
cg15201877,chr1:71512973,28.795595169067383,1.5754987492369164
cg15210596,chr1:246887325,71.71113430413224,1.478018899708611
cg15226751,chr1:10001911,82.86326599121094,1.5280689317214338
cg15235185,chr1:193028809,58.12481689453125,2.5318176791409703
cg15250507,chr1:200860365,66.57428263904448,1.3947551241449505
cg15262928,chr1:201924572,85.22596539047888,0.6447098857209425
cg15272684,chr1:36024473,72.0927113939699,2.7794368858601644
cg15280964,chr1:235324133,80.90559387207031,1.3552226569850738
cg15304928,chr1:201123562,68.51067932585528,0.11788407628722396
cg15305343,chr1:46806357,76.55433786064015,2.3250965542096633
cg15315630,chr1:35497506,55.546839897174785,0.8862221371617065
cg15319451,chr1:15480748,65.73789978027344,3.4050655409843857
cg15329642,chr1:45308298,82.44208526611328,1.2480077163087135
cg15341760,chr1:6297890,76.68536376953125,1.0286130132505515
cg15361231,chr1:193075191,57.34876251220703,-0.8568820094581815
cg15364303,chr1:64239391,61.18437281392162,1.0317092897834945
cg15364537,chr1:205538310,76.26463460565505,1.253052146143517
cg15368822,chr1:226070397,81.90107886868522,0.34901688330494784
cg15371509,chr1:153700650,83.09267944944767,2.0698582145293956
cg15379237,chr1:44445539,81.32315348865386,1.922306391567705
cg15384717,chr1:150294084,80.40066528320312,0.929109921176878
cg15415507,chr1:16482553,86.45327144251797,2.1416877776909837
cg15422784,chr1:90023713,60.541011810302734,-0.06296832547511352
cg15445332,chr1:47069792,65.00719451904297,2.401408657318999
cg15452426,chr1:10532230,75.61614990234375,1.4467691922893453
cg15459773,chr1:231472445,44.11099238407582,1.2626701987510365
cg15462232,chr1:63788184,46.63882064819336,3.3106932682114225
cg15470750,chr1:155278344,81.9320894845406,-0.6392610256257526
cg15485859,chr1:207206447,58.69121351741496,0.29151249855231276
cg15500658,chr1:16174610,84.19310773816191,1.305494593920876
cg15503799,chr1:156737481,84.23808866962233,4.154679586965432
cg15514848,chr1:171217555,34.25752660699021,-0.5969754762440845
cg15538837,chr1:226250361,77.47027359579566,-0.06205502557814572
cg15547662,chr1:26324823,78.95977020263672,0.9078481281950357
cg15554401,chr1:35226891,38.085147857666016,2.0269813061661326
cg15589354,chr1:229760606,54.67404549615342,1.6317828020611098
cg15590780,chr1:216596639,38.928942283192775,1.3955769121496744
cg15611923,chr1:145507416,84.10349697959691,-0.831926589142015
cg15612546,chr1:213224612,57.484597222763405,4.01978483968778
cg15616400,chr1:16062894,85.10944366455078,1.6948779906974332
cg15654964,chr1:32860685,81.62684364984754,0.8561339963143058
cg15662251,chr1:26197855,79.71080017089844,1.3106625137911636
cg15676084,chr1:225841605,82.76567604654745,0.47076491827628475
cg15683488,chr1:52607471,82.88780473057469,1.200499408472545
cg15691841,chr1:151255071,84.0118179321289,3.7227492350475013
cg15700197,chr1:159409207,24.924362182617188,-0.43512940603854977
cg15731815,chr1:6269260,75.4858627319336,2.0492280170659276
cg15740508,chr1:115238559,43.641046804680194,-0.8951568624534895
cg15746187,chr1:11713123,67.08114624023438,0.30628761989756553
